Date and Time	Maximum Line Voltage	Minimum Line Voltage	Line Voltage	Output Voltage	Battery Voltage	Output Frequency	UPS Load	UPS Internal Temperature	Probe 1 Temperature	Probe 1 Humidity	Probe 2 Temperature	Probe 2 Humidity	Input Frequency	Battery Capacity
04/17/2020 20:34:23	N/A	N/A	224.6	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 20:44:23	N/A	N/A	224.6	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 20:54:23	N/A	N/A	217.4	217.4	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 21:04:23	N/A	N/A	224.6	224.6	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 21:14:23	N/A	N/A	223.2	223.2	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 21:24:23	N/A	N/A	214.5	214.5	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 21:34:23	N/A	N/A	223.2	223.2	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 21:44:23	N/A	N/A	223.2	223.2	13.7	49.75	37.7	2.0	N/A	N/A	N/A	N/A	49.75	100
04/17/2020 21:54:23	N/A	N/A	223.2	223.2	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 22:04:23	N/A	N/A	223.2	223.2	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 22:14:23	N/A	N/A	223.2	223.2	13.7	50.0	40.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 22:24:23	N/A	N/A	227.5	227.5	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 22:34:23	N/A	N/A	227.5	227.5	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 22:44:23	N/A	N/A	227.5	227.5	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 22:54:23	N/A	N/A	227.5	227.5	13.7	50.0	30.5	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 23:04:23	N/A	N/A	224.6	227.5	13.7	49.75	29.2	2.0	N/A	N/A	N/A	N/A	49.75	100
04/17/2020 23:14:23	N/A	N/A	227.5	227.5	13.7	50.0	29.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 23:24:23	N/A	N/A	227.5	227.5	13.7	50.0	33.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 23:34:23	N/A	N/A	228.9	227.5	13.7	50.0	38.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/17/2020 23:44:23	N/A	N/A	227.5	224.6	13.7	49.75	26.6	2.0	N/A	N/A	N/A	N/A	49.75	100
04/17/2020 23:54:23	N/A	N/A	228.9	228.9	13.7	50.0	27.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 00:04:23	N/A	N/A	230.4	230.4	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 00:14:23	N/A	N/A	230.4	228.9	13.7	49.75	29.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 00:24:23	N/A	N/A	230.4	228.9	13.7	49.75	33.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 00:34:23	N/A	N/A	228.9	228.9	13.7	50.0	37.7	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 00:44:23	N/A	N/A	228.9	228.9	13.7	50.0	26.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 09:38:44	N/A	N/A	220.3	220.3	13.7	49.75	52.0	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 09:48:44	N/A	N/A	218.8	218.8	13.7	49.75	28.6	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 09:58:44	N/A	N/A	214.5	214.5	13.7	50.0	39.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 10:08:44	N/A	N/A	218.8	218.8	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 10:18:44	N/A	N/A	223.2	223.2	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 10:28:44	N/A	N/A	220.3	223.2	13.7	50.0	37.7	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 10:38:44	N/A	N/A	224.6	224.6	13.7	50.0	31.2	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 10:48:44	N/A	N/A	223.2	223.2	13.7	50.0	37.7	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 10:58:44	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 11:08:44	N/A	N/A	218.8	218.8	13.7	50.0	28.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 11:18:44	N/A	N/A	220.3	220.3	13.7	50.0	33.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 11:28:44	N/A	N/A	223.2	224.6	13.7	49.75	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 11:38:44	N/A	N/A	224.6	224.6	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 11:48:44	N/A	N/A	224.6	224.6	13.7	50.0	26.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 11:58:44	N/A	N/A	223.2	224.6	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 12:08:44	N/A	N/A	224.6	224.6	13.7	50.0	28.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 12:18:44	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 12:28:44	N/A	N/A	218.8	218.8	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 12:38:44	N/A	N/A	220.3	220.3	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 12:48:44	N/A	N/A	218.8	218.8	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 12:58:44	N/A	N/A	223.2	224.6	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 13:08:44	N/A	N/A	223.2	223.2	13.7	49.75	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 13:18:44	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 13:28:44	N/A	N/A	223.2	223.2	13.7	50.0	25.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 13:38:44	N/A	N/A	223.2	223.2	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 13:48:44	N/A	N/A	224.6	224.6	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 13:58:44	N/A	N/A	224.6	224.6	13.7	50.0	27.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 14:08:44	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 14:18:44	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 14:28:44	N/A	N/A	224.6	224.6	13.7	50.0	38.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 14:38:44	N/A	N/A	223.2	223.2	13.7	50.0	40.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 14:48:44	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 14:58:44	N/A	N/A	223.2	223.2	13.7	50.0	33.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 15:08:44	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 15:18:44	N/A	N/A	220.3	218.8	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 15:28:44	N/A	N/A	220.3	220.3	13.7	50.0	29.9	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 15:38:44	N/A	N/A	217.4	217.4	13.7	49.75	31.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 15:48:44	N/A	N/A	220.3	220.3	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 15:58:44	N/A	N/A	223.2	220.3	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 16:08:44	N/A	N/A	220.3	223.2	13.7	50.0	24.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 16:18:44	N/A	N/A	220.3	220.3	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 16:28:44	N/A	N/A	223.2	223.2	13.7	49.75	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 16:38:44	N/A	N/A	224.6	223.2	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 16:48:44	N/A	N/A	223.2	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 16:58:44	N/A	N/A	227.5	224.6	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 17:08:44	N/A	N/A	223.2	224.6	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 17:18:44	N/A	N/A	218.8	218.8	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 17:28:44	N/A	N/A	213.1	244.8	13.8	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 17:38:44	N/A	N/A	223.2	223.2	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 17:48:44	N/A	N/A	213.1	213.1	13.7	50.0	20.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 17:58:44	N/A	N/A	217.4	217.4	13.7	50.0	25.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 18:08:44	N/A	N/A	218.8	217.4	13.7	50.0	29.2	2.0	N/A	N/A	N/A	N/A	50.0	98
04/18/2020 18:18:44	N/A	N/A	220.3	220.3	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 18:28:44	N/A	N/A	223.2	224.6	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 18:38:44	N/A	N/A	223.2	223.2	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 18:48:44	N/A	N/A	223.2	224.6	13.7	49.75	22.1	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 18:58:44	N/A	N/A	218.8	218.8	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 19:08:44	N/A	N/A	220.3	220.3	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 19:18:44	N/A	N/A	224.6	224.6	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 19:28:44	N/A	N/A	224.6	224.6	13.7	50.0	25.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 19:38:44	N/A	N/A	220.3	220.3	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 19:48:44	N/A	N/A	223.2	218.8	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 19:58:44	N/A	N/A	223.2	223.2	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 20:08:44	N/A	N/A	207.3	240.4	13.8	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 20:18:44	N/A	N/A	220.3	220.3	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	99
04/18/2020 20:28:44	N/A	N/A	223.2	223.2	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 20:38:44	N/A	N/A	223.2	220.3	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 20:48:44	N/A	N/A	223.2	223.2	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 20:58:44	N/A	N/A	224.6	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 21:08:44	N/A	N/A	223.2	223.2	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 21:18:44	N/A	N/A	224.6	223.2	13.7	49.75	26.6	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 21:28:44	N/A	N/A	224.6	223.2	13.7	50.0	31.2	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 21:38:44	N/A	N/A	223.2	223.2	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 21:48:44	N/A	N/A	214.5	213.1	13.7	50.0	29.2	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 21:58:44	N/A	N/A	224.6	223.2	13.7	49.75	28.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 22:08:44	N/A	N/A	220.3	224.6	13.7	49.75	29.9	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 22:18:44	N/A	N/A	224.6	224.6	13.7	50.0	28.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 22:28:44	N/A	N/A	217.4	217.4	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 22:38:44	N/A	N/A	224.6	224.6	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 22:48:44	N/A	N/A	223.2	224.6	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 22:58:44	N/A	N/A	217.4	213.1	13.7	50.0	30.5	2.0	N/A	N/A	N/A	N/A	49.75	100
04/18/2020 23:08:44	N/A	N/A	227.5	227.5	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 23:18:44	N/A	N/A	227.5	227.5	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 23:28:44	N/A	N/A	227.5	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 23:38:44	N/A	N/A	224.6	224.6	13.7	50.0	27.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 23:48:44	N/A	N/A	224.6	227.5	13.7	49.75	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/18/2020 23:58:44	N/A	N/A	227.5	227.5	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 00:08:44	N/A	N/A	230.4	230.4	13.7	50.0	27.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 00:18:44	N/A	N/A	227.5	227.5	13.7	49.75	26.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 00:28:44	N/A	N/A	228.9	228.9	13.7	50.0	29.2	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 00:38:44	N/A	N/A	227.5	228.9	13.7	50.0	26.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 00:48:44	N/A	N/A	228.9	228.9	13.7	50.0	27.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 00:58:44	N/A	N/A	228.9	228.9	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 01:08:41	N/A	N/A	228.9	228.9	13.7	49.75	25.3	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 01:18:41	N/A	N/A	228.9	228.9	13.7	49.75	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 01:28:41	N/A	N/A	228.9	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 01:38:41	N/A	N/A	230.4	230.4	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 01:48:41	N/A	N/A	227.5	228.9	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 01:58:41	N/A	N/A	228.9	228.9	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 02:08:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 02:18:41	N/A	N/A	228.9	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 02:28:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 02:38:41	N/A	N/A	228.9	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 02:48:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 02:58:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 03:08:41	N/A	N/A	230.4	230.4	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 03:18:41	N/A	N/A	230.4	230.4	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 03:28:41	N/A	N/A	228.9	230.4	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 03:38:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 03:48:41	N/A	N/A	228.9	228.9	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 03:58:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 04:08:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 04:18:41	N/A	N/A	230.4	230.4	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 04:28:41	N/A	N/A	230.4	227.5	13.7	50.0	23.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 04:38:41	N/A	N/A	230.4	233.2	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 04:48:41	N/A	N/A	230.4	230.4	13.7	49.75	22.1	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 04:58:41	N/A	N/A	228.9	228.9	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 05:08:41	N/A	N/A	230.4	228.9	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 05:18:41	N/A	N/A	230.4	230.4	13.7	49.75	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 05:28:41	N/A	N/A	230.4	230.4	13.7	49.75	22.1	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 05:38:41	N/A	N/A	228.9	228.9	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 05:48:41	N/A	N/A	227.5	228.9	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 05:58:41	N/A	N/A	227.5	228.9	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 06:08:41	N/A	N/A	228.9	228.9	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 06:18:41	N/A	N/A	227.5	227.5	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 06:28:41	N/A	N/A	227.5	227.5	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 06:38:41	N/A	N/A	227.5	228.9	13.7	49.75	20.1	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 06:48:41	N/A	N/A	228.9	228.9	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 06:58:41	N/A	N/A	228.9	228.9	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 07:08:41	N/A	N/A	227.5	228.9	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 07:18:41	N/A	N/A	227.5	228.9	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 07:28:41	N/A	N/A	228.9	227.5	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 07:38:41	N/A	N/A	227.5	227.5	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 07:48:41	N/A	N/A	228.9	228.9	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 07:58:41	N/A	N/A	224.6	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 08:08:41	N/A	N/A	227.5	227.5	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 08:18:41	N/A	N/A	223.2	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 08:28:41	N/A	N/A	227.5	227.5	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 08:38:41	N/A	N/A	224.6	224.6	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 08:48:41	N/A	N/A	224.6	224.6	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 08:58:41	N/A	N/A	223.2	223.2	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 09:08:41	N/A	N/A	223.2	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 09:18:41	N/A	N/A	214.5	231.2	13.3	50.0	33.8	2.0	N/A	N/A	N/A	N/A	50.0	99
04/19/2020 09:28:41	N/A	N/A	224.6	224.6	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	49.75	96
04/19/2020 09:38:41	N/A	N/A	218.8	218.8	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	99
04/19/2020 09:48:41	N/A	N/A	227.5	227.5	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 09:58:41	N/A	N/A	224.6	224.6	13.7	50.0	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 10:08:41	N/A	N/A	220.3	220.3	13.7	49.75	29.2	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 10:18:41	N/A	N/A	223.2	223.2	13.7	49.75	31.2	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 10:28:41	N/A	N/A	224.6	223.2	13.7	50.0	29.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 10:38:41	N/A	N/A	224.6	224.6	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 10:48:41	N/A	N/A	220.3	220.3	13.7	49.75	32.5	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 10:58:41	N/A	N/A	224.6	224.6	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 11:08:41	N/A	N/A	224.6	224.6	13.7	49.75	22.1	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 11:18:41	N/A	N/A	224.6	227.5	13.7	50.0	22.1	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 11:28:41	N/A	N/A	218.8	218.8	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 11:38:41	N/A	N/A	223.2	223.2	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 11:48:41	N/A	N/A	224.6	224.6	13.7	50.0	26.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 11:58:41	N/A	N/A	224.6	224.6	13.7	50.0	23.4	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 12:08:41	N/A	N/A	224.6	227.5	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 12:18:41	N/A	N/A	223.2	223.2	13.7	49.75	27.3	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 16:36:46	N/A	N/A	224.6	223.2	13.7	50.0	29.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 16:46:46	N/A	N/A	224.6	224.6	13.7	50.0	27.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 16:56:46	N/A	N/A	224.6	220.3	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 17:06:46	N/A	N/A	223.2	220.3	13.7	49.75	27.9	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 17:16:46	N/A	N/A	220.3	220.3	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 17:26:46	N/A	N/A	218.8	218.8	13.7	50.0	25.3	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 17:36:46	N/A	N/A	220.3	223.2	13.7	50.0	21.4	2.0	N/A	N/A	N/A	N/A	49.75	100
04/19/2020 17:46:46	N/A	N/A	224.6	224.6	13.7	49.75	20.8	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 17:56:46	N/A	N/A	224.6	223.2	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 18:06:46	N/A	N/A	224.6	224.6	13.7	50.0	27.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 18:16:46	N/A	N/A	224.6	223.2	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 18:26:46	N/A	N/A	224.6	224.6	13.7	50.0	28.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 18:36:46	N/A	N/A	227.5	224.6	13.7	50.0	26.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 18:46:46	N/A	N/A	220.3	223.2	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 18:56:46	N/A	N/A	224.6	224.6	13.7	50.0	29.9	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 19:06:46	N/A	N/A	223.2	223.2	13.7	50.0	26.6	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 19:16:46	N/A	N/A	223.2	220.3	13.7	50.0	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 19:26:46	N/A	N/A	217.4	218.8	13.7	49.75	26.0	2.0	N/A	N/A	N/A	N/A	50.0	100
04/19/2020 19:36:46	N/A	N/A	220.3	220.3	13.7	50.0	27.3	2.0	N/A	N/A	N/A	N/A	49.75	100
